Unnamed: 0,id,공고번호,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%),010_001,010_002,010_003,010_004,010_005,010_006,010_007,010_008,010_009,010_010,020_001,020_002,020_003,020_004,020_005,020_006,020_007,020_008,020_009,020_010,020_011,020_012,020_013,020_014,020_015,020_016,020_017,020_018,020_019,020_020,050_001,050_002,050_003,050_004,050_005,050_006,050_007,050_008,050_009,050_010,050_011,050_012,050_013,050_014,050_015,050_016,050_017,050_018,050_019,050_020,050_021,050_022,050_023,050_024,050_025,050_026,050_027,050_028,050_029,050_030,050_031,050_032,050_033,050_034,050_035,050_036,050_037,050_038,050_039,050_040,050_041,050_042,050_043,050_044,050_045,050_046,050_047,050_048,050_049,050_050,100_001,100_002,100_003,100_004,100_005,100_006,100_007,100_008,100_009,100_010,100_011,100_012,100_013,100_014,100_015,100_016,100_017,100_018,100_019,100_020,100_021,100_022,100_023,100_024,100_025,100_026,100_027,100_028,100_029,100_030,100_031,100_032,100_033,100_034,100_035,100_036,100_037,100_038,100_039,100_040,100_041,100_042,100_043,100_044,100_045,100_046,100_047,100_048,100_049,100_050,100_051,100_052,100_053,100_054,100_055,100_056,100_057,100_058,100_059,100_060,100_061,100_062,100_063,100_064,100_065,100_066,100_067,100_068,100_069,100_070,100_071,100_072,100_073,100_074,100_075,100_076,100_077,100_078,100_079,100_080,100_081,100_082,100_083,100_084,100_085,100_086,100_087,100_088,100_089,100_090,100_091,100_092,100_093,100_094,100_095,100_096,100_097,100_098,100_099,100_100
,11.0,1804009-00,"서울휘경, 서울잠실 행복주택 정보통신공사 1공구(행복240호)",한국토지주택공사,전국/서울,1271342000.0,1271223000.0,+2% ~ -2%,0.0,86.745,907.0,기/의무,-0.00937,1,9,43,110,303,271,126,30,4,3,0,1,3,6,13,30,38,72,118,185,159,112,85,41,22,8,4,0,2,1,0,0,1,0,0,0,2,1,3,3,5,3,10,8,17,10,16,18,27,39,47,46,46,64,100,47,74,66,53,31,44,29,23,13,17,13,6,5,3,3,2,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,3,0,1,2,2,3,1,2,5,5,4,4,8,9,4,6,6,10,12,6,11,16,22,17,21,26,26,20,25,21,33,31,56,44,17,30,37,37,38,28,29,24,16,15,27,17,11,18,12,11,6,7,7,10,6,7,2,4,3,2,3,0,0,3,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
,31.0,20181129768-00,장애인 건강검진센터 건립사업 통신공사,서울지방조달청/보건복지부,서울,199893000.0,200259350.0,+2% ~ -2%,0.0,87.745,923.0,기/협정,0.18327,1,7,31,124,274,287,147,35,9,1,0,1,2,5,5,26,48,76,134,140,124,163,91,56,26,9,6,3,0,1,0,0,1,0,0,2,0,2,0,3,1,3,5,7,15,11,30,17,22,44,42,59,53,47,73,49,47,68,74,49,51,29,28,18,21,15,7,5,4,4,3,3,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,1,2,0,1,2,1,1,4,3,4,6,9,4,7,14,16,7,10,14,8,27,17,16,26,28,31,33,20,19,28,43,30,22,27,24,23,28,40,42,32,29,20,25,26,13,16,11,17,14,4,14,7,9,6,4,3,4,1,3,1,4,0,2,1,0,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
,42.0,20181207363-00,CKL획센터(대학로) 원상복구 및 개보수 공사(통신),한국콘텐츠진흥원,서울,118110000.0,118396175.0,+2% ~ -2%,0.0,87.745,927.0,기,0.24229,1,5,29,136,279,287,143,29,10,2,0,1,2,3,6,23,59,77,136,143,149,138,79,64,25,4,5,5,2,0,0,0,0,1,0,2,0,1,1,1,3,2,3,10,11,16,34,20,30,36,48,59,56,71,45,63,57,53,56,58,35,31,26,25,26,13,10,3,1,2,3,1,2,1,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,1,1,2,0,2,1,2,4,6,5,6,9,7,16,18,9,11,13,17,12,24,26,22,23,36,29,27,40,31,21,24,34,29,24,33,29,24,29,27,29,29,16,19,14,17,13,13,15,10,12,14,6,7,7,3,2,1,1,0,1,1,2,1,1,0,1,1,0,1,3,0,0,0,1,1,0,0,0,0,0,0
,44.0,20181214967-00,숭실고등학교 급식실 및 체육관 증축공사 통신 (장기계속 총차) 입찰공고문(긴급) (긴급공고),서울특별시교육청,서울,90640000.0,90587475.0,+2% ~ -2%,0.0,87.745,940.0,,-0.05795,2,8,43,159,263,282,124,40,9,0,0,2,2,6,8,35,68,91,141,122,115,167,82,42,32,8,4,5,0,0,0,0,0,2,0,1,0,3,2,2,1,5,5,16,16,28,26,28,32,45,39,63,62,50,49,46,51,56,65,64,36,34,22,14,18,15,12,7,3,3,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,2,0,1,1,1,0,1,4,2,3,6,10,9,7,14,14,12,14,14,14,21,11,18,27,15,24,21,42,39,23,25,25,26,23,17,29,24,27,18,38,36,29,36,28,23,13,18,16,12,10,10,4,10,8,8,7,5,7,5,2,0,3,1,2,2,1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,52.0,20181208103-00,수원법원종합청사 전자법정 랜케이블 구축 1차 사업,대법원,서울/경기,134136610.0,133486075.0,+2% ~ -2%,0.0,87.745,2057.0,,-0.48498,3,8,68,275,568,652,377,86,13,3,1,2,4,4,17,51,104,171,254,314,334,318,226,151,67,19,7,6,2,1,1,0,1,0,1,1,3,1,1,2,6,8,12,19,23,27,54,49,63,82,83,105,116,123,141,151,116,141,129,115,93,88,74,71,51,36,23,12,6,9,2,5,1,4,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,2,1,0,1,1,0,0,2,3,3,5,3,3,9,12,7,9,14,14,13,27,27,23,26,35,28,40,42,38,45,48,57,66,50,70,53,74,67,71,80,65,51,67,74,72,57,66,49,43,50,42,46,45,29,35,36,34,17,18,18,11,12,8,4,4,2,6,3,0,2,3,2,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,1
,59.0,20181208293-00,미림여자정보과학고등학교 관리동 소프트웨어프로젝트실 외 1실 리모델링 공사(통신) (긴급공고),서울특별시교육청,서울,7150000.0,7124825.0,+2% ~ -2%,0.0,87.745,343.0,기,-0.3521,0,1,7,33,83,99,70,37,4,2,0,0,0,1,2,5,10,23,37,46,48,51,43,27,28,9,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,3,4,5,4,7,13,12,20,16,18,17,22,19,15,19,24,23,15,11,11,10,15,8,7,4,3,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,4,2,3,1,3,3,4,6,7,6,6,11,9,5,11,11,7,7,10,11,11,10,9,7,8,9,10,9,15,12,11,7,8,5,6,4,7,5,5,9,6,5,3,5,2,0,4,1,2,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
,63.0,20181207260-00,해성여자고등학교 신관동 특별교실 증축 통신공사(긴급) (긴급공고),서울특별시교육청해성여자고등학교,서울,55430000.0,55053275.0,+2% ~ -2%,0.0,87.745,1006.0,기,-0.67965,0,8,37,162,280,281,169,56,6,2,0,0,5,3,14,23,59,103,128,152,123,158,103,66,46,10,1,5,2,0,0,0,0,0,0,3,2,1,1,1,3,5,8,12,9,22,18,35,35,52,40,63,40,54,83,52,44,52,64,69,31,47,37,27,27,21,17,10,4,4,1,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,1,1,2,2,3,6,2,4,8,7,2,11,11,11,7,19,16,20,15,24,28,17,23,26,37,25,15,28,26,42,41,18,34,21,23,27,25,30,34,31,38,16,15,18,29,25,12,15,12,17,10,16,5,8,9,8,2,1,3,3,1,0,1,0,0,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0
,75.0,20181204110-00,도서관 실내 인테리어 통신공사 입찰 공고,서울과학기술대학교,서울,161600000.0,162912650.0,+2% ~ -2%,0.0,87.745,934.0,연기,0.81228,0,3,26,163,274,288,134,34,9,1,0,0,2,1,5,21,50,113,109,165,133,155,83,51,24,10,5,4,1,0,0,0,0,0,0,1,1,0,0,1,1,3,3,7,12,16,25,31,52,39,42,40,51,68,73,50,54,67,65,52,31,44,17,19,23,16,6,3,8,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,2,1,2,2,5,8,4,8,8,8,17,9,22,31,21,20,19,19,23,20,20,27,24,32,36,40,33,28,22,20,34,29,38,40,25,26,26,16,15,26,18,8,9,11,8,13,10,10,6,3,3,2,1,2,6,1,0,1,1,2,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0
,91.0,20181141099-00,본관 통신케이블 교체공사,국회,서울,295000000.0,293668825.0,+2% ~ -2%,0.0,87.745,957.0,기/협정,-0.45125,4,4,42,186,303,262,114,26,11,1,2,2,3,1,6,36,66,120,143,160,113,149,69,45,20,6,6,5,1,0,1,0,1,2,0,1,2,0,1,0,3,2,9,13,15,16,34,36,42,58,52,57,69,58,67,36,51,55,69,51,36,22,21,19,16,8,7,6,3,2,3,3,1,2,2,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,2,1,1,1,1,8,8,5,9,6,5,11,17,17,16,20,20,22,25,33,26,26,22,35,34,35,35,23,26,41,14,22,22,29,26,29,30,39,29,22,22,14,14,8,11,10,7,12,7,9,3,5,4,3,5,1,0,3,1,1,2,1,1,2,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0
,92.0,20181139591-01,[긴급] 세그루패션디자인고 다목적강당겸 체육관증축 [보통신]공사 입찰공고 (긴급공고) (공고),서울특별시교육청세그루패션디자인고등학교,서울,129656000.0,129692025.0,+2% ~ -2%,0.0,87.745,962.0,정,0.02778,6,8,50,142,287,266,154,24,13,1,2,4,4,4,13,37,53,89,152,135,134,132,100,54,21,3,7,6,1,0,0,0,3,2,1,2,2,0,2,2,3,7,5,14,21,24,20,24,35,39,55,70,49,51,62,55,56,49,47,59,38,39,34,20,23,10,7,5,1,1,4,3,2,1,3,1,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,1,2,0,0,0,2,0,1,1,1,2,1,6,3,2,9,5,11,10,11,13,9,11,9,15,14,21,20,19,25,30,32,38,27,22,29,22,35,27,31,24,30,26,23,26,20,27,31,28,24,14,15,24,23,11,12,8,13,10,5,5,3,4,4,1,0,1,0,1,3,1,1,2,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0
,95.0,20181140322-00,배명고등학교 방송시설 개선공사 (긴급공고),서울특별시교육청,서울,250497000.0,251234150.0,+2% ~ -2%,0.0,87.745,944.0,기,0.29427,2,5,46,143,282,265,155,26,13,2,0,2,1,4,8,38,48,95,112,170,128,137,95,60,22,4,9,4,2,0,0,0,1,1,0,0,1,0,2,2,3,4,5,13,21,18,21,16,39,49,29,58,57,62,76,39,56,62,56,52,44,31,29,23,28,7,10,5,4,0,5,3,2,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,1,1,2,1,2,2,1,4,7,6,9,12,6,12,9,12,9,7,21,18,23,26,13,16,25,33,25,32,32,30,45,31,22,17,23,33,33,29,32,24,29,23,25,19,14,17,20,9,12,11,16,12,2,5,3,7,5,0,2,2,0,0,3,2,0,3,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
,96.0,20181202256-00,한국예술종합학교 LED 전광판 설치 통신공사 (긴급공고),문화체육관광부,서울,30522000.0,30455900.0,+2% ~ -2%,0.0,87.745,830.0,기,-0.21657,2,2,30,124,239,261,131,32,5,0,0,2,0,2,5,25,43,81,117,122,113,148,73,58,26,6,1,4,0,0,0,0,0,1,1,0,0,0,1,1,1,3,3,10,13,15,16,24,29,40,46,50,39,55,49,43,43,63,49,63,25,27,33,27,19,14,9,5,1,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,3,1,2,7,3,6,7,3,12,8,8,12,12,11,18,18,22,24,22,21,29,21,18,32,23,26,23,19,24,23,20,27,36,37,12,38,25,15,10,12,15,21,12,13,14,12,7,6,8,7,2,3,2,1,0,3,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
,99.0,20181138754-00,분당선 이매역 등 8역 역무자동화설비 이설 타공사,한국철도공사,서울/경기/충남,227784000.0,227791450.0,+2% ~ -2%,0.0,87.745,2227.0,기,0.00327,8,20,118,366,712,532,329,108,15,4,1,7,10,10,24,94,135,231,349,363,246,286,211,118,87,21,9,6,4,0,0,1,1,4,2,3,3,5,3,6,11,6,15,31,55,44,56,79,73,114,116,147,160,156,133,87,115,109,132,89,105,75,60,53,36,57,25,12,9,5,4,5,0,1,5,2,1,1,0,0,0,0,1,0,0,1,1,3,0,2,1,2,2,1,4,1,2,1,2,4,5,6,2,4,7,8,14,17,31,24,23,21,22,34,35,44,33,40,52,62,53,63,77,70,86,74,78,78,70,63,40,47,43,72,44,65,76,56,45,44,54,51,40,35,31,29,28,25,22,14,28,29,16,9,5,7,2,7,3,2,3,1,2,3,0,0,0,1,2,3,1,1,0,1,1,0,0,0,0,0
,140.0,20181117837-00,일산선 삼송역등 14개소 집수정 개량에 따른 통신설비 신설공사,한국철도공사,서울/경기,161664000.0,161147950.0,+2% ~ -2%,0.0,87.745,2113.0,기/연기,-0.31922,10,31,100,296,650,625,305,68,15,4,3,7,17,14,31,69,87,209,296,354,298,327,191,114,52,16,11,4,4,0,2,1,0,4,3,6,8,3,5,9,8,13,17,26,36,32,30,60,70,104,93,130,137,166,124,90,134,146,139,116,90,66,62,44,43,26,21,11,7,3,8,3,2,0,2,3,0,1,0,0,1,1,1,0,0,0,2,2,0,3,2,4,4,4,3,0,4,1,3,6,5,3,10,3,10,7,8,18,17,19,13,19,10,20,25,35,35,35,44,60,42,51,53,77,73,64,93,73,60,64,42,48,57,77,74,72,75,64,68,48,44,46,32,34,35,27,24,20,24,19,16,10,11,10,5,6,3,4,1,2,4,4,1,2,0,2,0,0,1,1,1,2,0,0,1,0,0,0,0,0
,141.0,20181117833-00,경부선 영등포역 영상감시설비 개량공사,한국철도공사,서울,591899000.0,596683075.0,+2% ~ -2%,0.0,86.745,908.0,기/연기,0.80825,5,22,43,133,267,263,126,33,10,0,3,2,10,12,12,31,47,86,129,138,113,150,77,49,21,12,6,4,0,0,0,3,0,1,1,4,6,1,5,6,4,5,4,8,22,12,21,27,39,34,38,61,62,70,36,37,43,54,58,71,27,31,27,21,20,10,11,4,6,2,4,2,1,1,2,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,2,2,1,5,0,1,2,3,2,4,0,4,3,2,3,1,2,6,11,11,5,7,6,15,14,13,27,12,18,16,18,20,32,29,30,32,35,35,19,17,19,18,17,26,33,21,22,36,38,33,15,12,14,17,19,8,9,12,9,11,8,2,3,8,0,4,3,3,2,0,2,2,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
,144.0,20181117602-00,5.18민주화운동 진상규명조사위원회 사무실 조성공사(통신 및 네트워크시설 구축),서울지방조달청/국방부,서울,59645000.0,60113725.0,+2% ~ -2%,0.0,87.745,925.0,기/협정,0.78585,1,1,24,124,283,279,158,46,3,1,0,1,1,0,4,20,58,66,137,146,117,162,91,67,39,7,2,1,1,0,0,0,0,1,0,1,0,0,0,0,3,0,2,11,8,18,24,22,29,31,57,55,51,69,51,47,44,49,54,85,58,27,22,27,24,22,15,2,6,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,1,5,6,3,5,3,15,11,13,16,6,12,17,13,18,30,27,24,31,25,26,42,27,29,22,18,29,17,27,26,23,25,29,47,38,26,32,16,11,6,16,13,14,13,11,11,11,10,5,2,0,3,3,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
,149.0,20181111728-00,경원선 옥수~의정부간 통신설비 공용접지 연결 타공사,한국철도공사,서울/경기,99345000.0,99092475.0,+2% ~ -2%,0.0,87.745,2004.0,기,-0.25419,13,21,64,329,618,544,284,91,15,3,4,9,10,11,18,46,121,208,314,304,269,275,173,111,71,20,10,5,2,1,3,1,0,6,3,7,2,3,3,6,9,5,8,18,24,46,42,61,73,107,121,120,121,144,112,78,136,109,109,112,81,65,57,41,40,40,28,8,8,7,5,3,3,1,3,2,0,0,0,1,1,2,0,1,0,0,2,4,3,0,2,5,2,0,1,2,3,0,3,3,5,4,2,3,4,4,9,9,10,14,22,24,21,21,33,28,31,42,56,51,59,62,65,55,73,48,80,64,59,53,33,45,55,81,55,54,58,51,60,52,36,45,27,38,27,30,21,20,19,21,17,23,16,12,3,5,5,3,2,5,2,3,2,1,2,1,0,1,2,1,1,1,0,0,0,0,0,0,1,0
,155.0,20181111953-01,강남지점 리모델링공사 관급자재(CCTV) 구매,서울올림픽기념국민체육진흥공단,서울/경기,116176000.0,116670950.0,+2% ~ -2%,0.0,87.945,290.0,물품/정,0.42603,0,2,11,42,87,86,39,18,2,1,0,0,1,1,2,9,12,30,33,54,33,53,22,17,13,5,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,5,2,3,2,6,11,12,11,9,14,21,24,19,18,8,16,25,19,9,10,5,9,6,5,7,2,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,1,1,3,0,1,1,1,5,4,7,6,6,5,6,6,3,8,6,10,11,12,12,9,10,6,12,2,6,7,9,10,15,11,8,5,4,5,5,3,2,6,3,4,2,3,2,4,3,1,1,0,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
,162.0,20181109406-00,김포공항 청년창업육성센터 정보통신공사,한국공항공사,서울,11640468.0,11704550.0,+2% ~ -2%,0.0,87.745,659.0,기,0.55051,2,2,17,77,164,238,114,35,7,1,0,2,1,1,6,11,29,48,67,97,129,109,78,36,25,10,4,3,1,0,0,0,0,2,0,1,0,0,1,0,3,2,4,4,4,9,9,18,22,19,24,20,40,41,39,42,61,49,34,52,45,24,17,10,18,11,11,6,3,4,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,2,1,3,2,2,1,3,5,4,3,6,11,7,12,10,8,11,13,11,12,8,23,17,27,14,22,17,20,22,31,30,26,23,13,21,26,26,22,23,14,10,9,8,6,4,11,7,7,4,7,4,3,3,1,2,2,2,0,2,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
,164.0,20181106796-03,"2018년도 서울여자상업고등학교 교사동(석포관,강석관)방송시설개선공사(통신)긴급공고 (공고)",서울특별시교육청,서울,174183000.0,174027600.0,+2% ~ -2%,0.0,87.745,978.0,정,-0.08922,2,6,40,161,291,288,143,30,10,3,1,1,2,4,8,32,80,81,149,142,140,148,90,53,21,9,6,4,2,1,1,0,0,0,1,1,1,2,1,1,4,2,8,9,17,30,31,33,26,41,42,70,64,61,54,47,61,70,55,55,41,35,34,24,9,5,11,7,4,3,3,2,2,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2,1,0,1,0,3,1,1,1,2,6,6,3,12,5,17,13,15,16,19,14,11,15,19,22,21,21,21,49,37,27,33,28,33,21,20,27,25,36,32,38,25,30,29,26,15,26,12,23,14,20,16,8,5,4,3,2,6,5,5,2,1,3,1,2,2,1,2,0,1,1,2,0,0,1,1,0,1,0,0,0,0,1,0,0
,168.0,20181104984-00,경부선 회역 등 14개소 PSD 승무원감시용 모니터 교체공사,한국철도공사,서울/경기,100908000.0,101142150.0,+2% ~ -2%,0.0,87.745,2019.0,기,0.23204,48,53,91,300,553,546,276,83,14,5,27,21,29,24,31,60,117,183,221,332,272,274,170,106,66,17,11,3,5,0,13,10,11,8,6,11,14,6,11,11,10,14,14,23,30,42,47,52,67,92,80,94,107,129,143,87,115,131,105,108,69,69,56,35,47,39,20,14,8,2,4,7,0,2,1,4,0,1,0,0,5,8,5,5,4,7,3,5,3,3,3,8,7,7,4,2,7,4,5,6,2,8,7,7,7,7,11,12,18,12,19,23,20,27,28,24,38,29,41,51,34,46,40,54,47,60,64,65,76,67,38,49,44,71,70,61,56,49,57,51,35,34,38,31,32,24,21,14,20,27,19,20,10,10,7,7,4,4,1,1,1,3,4,3,0,0,1,1,0,1,1,3,0,0,1,0,0,0,0,0
,173.0,20181001056-00,여의도우체국 건립 정보통신공사,전국/서울,전국/서울,6460882000.0,6431872675.0,+2% ~ -2%,0.0,85.495,650.0,기/의무,-0.449,1,2,21,68,193,213,93,33,12,7,1,0,0,2,10,11,25,43,101,92,119,94,53,40,20,13,5,7,5,2,0,0,1,0,0,0,0,0,2,0,4,5,2,3,7,9,12,14,15,18,38,45,35,44,31,42,55,33,45,38,20,24,17,15,17,9,8,5,3,8,2,1,5,2,2,3,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,2,3,1,1,1,2,4,3,3,6,5,7,4,10,6,9,11,7,16,22,11,34,18,17,17,27,17,14,19,23,23,32,22,11,22,23,17,21,11,9,11,13,9,8,7,8,11,6,4,5,5,3,3,2,3,0,3,5,1,1,0,1,2,3,1,1,1,1,1,2,1,1,0,0,0,2,0,0
,185.0,20181037726-00,서울대학교 약학대학 20동 재건축 통신공사 (긴급공고),서울대학교,서울,597007000.0,593760825.0,+2% ~ -2%,0.0,86.745,913.0,기,-0.54375,0,4,30,126,293,296,116,30,10,4,0,0,2,2,10,20,53,73,118,175,156,140,62,54,25,5,10,0,1,3,0,0,0,0,0,1,0,1,2,0,4,3,6,4,13,12,30,27,27,30,45,52,54,72,70,59,64,60,47,66,29,22,28,19,18,10,9,6,4,1,2,6,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,3,2,1,3,3,3,1,7,6,8,4,13,17,11,16,14,13,13,17,16,29,24,28,21,33,35,37,35,35,26,33,31,33,33,27,19,28,35,31,15,14,10,12,11,17,8,11,10,8,7,3,4,5,6,0,3,1,0,1,0,2,5,1,2,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
,206.0,20181024281-00,경복궁 영추문 매수표소 설치공사(통신) (긴급공고),문화재청,서울/경기,10120000.0,10105800.0,+2% ~ -2%,0.0,87.745,1077.0,기,-0.14032,0,5,19,114,262,353,212,82,18,2,0,0,3,2,7,12,39,75,127,135,169,184,107,105,58,24,12,6,1,1,0,0,0,0,0,3,0,0,1,1,3,4,1,6,5,15,14,20,27,38,41,64,49,65,43,67,73,71,80,62,49,40,38,39,46,33,17,17,9,6,7,4,2,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,3,0,3,1,0,1,2,4,1,4,6,9,5,9,10,10,15,12,18,20,19,22,30,34,22,27,39,26,25,18,37,30,29,44,29,42,48,32,36,26,22,27,21,19,18,20,21,18,30,16,18,15,9,8,8,9,7,2,3,3,4,3,3,1,1,1,1,0,2,2,0,0,1,0,0,0,1,0,0,0
,217.0,20181022028-00,출입통제시스템 개선 공사,국민건강보험공단,서울/인천/경기,57000000.0,57467425.0,+2% ~ -2%,0.0,87.745,1154.0,,0.82004,2,7,41,176,343,326,179,54,8,3,0,2,3,4,14,27,69,107,142,201,147,179,107,72,36,18,6,2,1,2,0,0,0,1,1,2,0,2,1,2,6,8,4,10,13,12,32,34,49,49,52,58,81,68,84,51,72,57,75,71,46,38,46,28,21,18,12,9,6,9,2,2,4,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,1,1,0,2,0,3,3,4,4,0,4,4,6,5,8,5,7,10,22,25,9,32,17,23,26,23,29,26,32,32,49,42,26,43,41,23,28,27,45,24,33,40,35,41,30,22,24,13,25,23,23,15,13,10,11,8,10,7,5,6,3,3,3,4,5,1,1,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2
,220.0,20181021373-00,한세사이버보안고 도서관 통신공사 (긴급공고),서울특별시교육청,서울,11404000.0,11484475.0,+2% ~ -2%,0.0,87.745,567.0,기,0.70567,1,2,19,61,142,176,103,42,7,1,0,1,1,1,5,14,23,38,72,70,78,98,61,42,31,11,5,2,0,1,0,0,0,1,0,1,0,0,1,0,1,1,5,4,8,7,10,9,19,16,22,36,20,29,35,30,34,25,41,46,22,28,18,18,17,19,8,7,4,4,4,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,3,2,2,2,2,6,1,6,5,5,6,3,9,10,8,8,12,10,21,15,14,6,15,14,20,15,18,12,13,21,14,11,21,20,21,25,8,14,11,17,11,7,9,9,8,9,10,9,5,3,4,3,2,2,3,1,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
,222.0,20181021470-00,김포공항 국제선청사 장애인 화장실 인터컴 설치 및 기타 정보통신공사,한국공항공사,서울,19370659.0,19277825.0,+2% ~ -2%,0.0,87.745,800.0,,-0.47926,2,3,27,96,219,259,138,40,7,5,0,2,1,2,4,23,34,62,118,101,110,149,78,60,28,12,7,0,1,4,0,0,0,2,0,1,0,0,2,0,2,1,4,10,10,9,16,19,28,24,54,45,36,54,30,36,52,57,69,45,38,23,26,25,26,16,8,7,6,3,3,4,0,0,0,0,1,0,1,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,1,1,3,5,5,3,7,3,6,8,8,9,10,19,9,12,12,26,28,26,19,19,17,35,19,11,19,13,23,23,29,22,35,37,32,20,25,20,18,8,15,17,9,13,12,10,16,8,8,4,4,4,3,1,5,1,2,3,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
,233.0,20181000532-00,00청사 통신 인프라 시설보강공사,서울지방조달청/대통령경호처,서울,191465000.0,192222300.0,+2% ~ -2%,0.0,87.745,930.0,기/협정,0.39552,0,3,34,153,258,279,153,36,5,2,0,0,0,3,5,29,51,102,108,150,131,148,100,53,24,12,3,2,1,1,0,0,0,0,0,0,0,1,1,1,2,2,3,12,15,14,24,32,41,42,47,48,44,59,60,49,59,55,63,53,59,27,26,20,21,9,9,7,8,3,0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,2,1,2,4,8,10,5,4,10,11,13,13,19,22,19,20,22,20,27,24,24,13,31,33,26,29,31,18,31,25,34,23,32,38,25,29,24,31,28,13,14,14,12,9,11,8,13,4,5,7,2,6,1,6,2,3,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
